date,time,block,wind_speed_2024,wind_speed_2025,solar_2024,solar_2025,,,,,,,,,
08/06/24,10:45:00,44,0,7.61985,180.76,106.61,,,,,,,,,
08/06/24,11:00:00,45,0,7.48455,179.54,157.77,,,,,,,,,
08/06/24,11:15:00,46,0,7.350275,181.74,183.55,,,,,,,,,
08/06/24,11:30:00,47,0,7.216,179.38,183.45,,,,,,,,,
08/06/24,11:45:00,48,0,7.08275,177.64,183.13,,,,,,,,,
08/06/24,12:00:00,49,0,6.981275,176.93,182.86,,,,,,,,,
08/06/24,12:15:00,50,0,6.880825,177.14,182.62,,,,,,,,,
08/06/24,12:30:00,51,0,6.780375,174.13,179.56,,,,,,,,,
08/06/24,12:45:00,52,0,6.68095,173.82,180.19,,,,,,,,,
08/06/24,13:00:00,53,0,6.651225,173.83,162.48,,,,,,,,,
08/06/24,13:15:00,54,0,6.622525,106.15,159.68,,,,,,,,,
08/06/24,13:30:00,55,0,6.5928,192.32,159.84,,,,,,,,,
08/06/24,13:45:00,56,0,6.5641,173.61,176.31,,,,,,,,,
08/06/24,14:00:00,57,0,6.499525,172.11,175.5,,,,,,,,,
08/06/24,14:15:00,58,0,6.433925,172.99,174.67,,,,,,,,,
08/06/24,14:30:00,59,0,6.3673,171.78,166.1,,,,,,,,,
08/06/24,14:45:00,60,0,6.302725,173.64,157.18,,,,,,,,,
08/06/24,15:00:00,61,0,6.288375,171.49,137.65,,,,,,,,,
08/06/24,15:15:00,62,0,6.274025,172.12,144.02,,,,,,,,,
08/06/24,15:30:00,63,0,6.25865,173.09,145.42,,,,,,,,,
08/06/24,15:45:00,64,0,6.245325,171.97,161.14,,,,,,,,,
08/06/24,16:00:00,65,0,6.218675,176.11,125.41,,,,,,,,,
08/06/24,16:15:00,66,0,6.191,169.87,123.51,,,,,,,,,
08/06/24,16:30:00,67,0,6.16435,165.96,124.25,,,,,,,,,
08/06/24,16:45:00,68,0,6.136675,160.62,99.68,,,,,,,,,
08/06/24,17:00:00,69,0,6.138725,148,81.82,,,,,,,,,
08/06/24,17:15:00,70,0,6.13975,82.81,15.77,,,,,,,,,
08/06/24,17:30:00,71,0,6.13975,163.02,8.9,,,,,,,,,
08/06/24,17:45:00,72,0,6.13975,102.17,6.48,,,,,,,,,
08/06/24,18:00:00,73,0,6.1746,75.27,2.74,,,,,,,,,
08/06/24,18:15:00,74,0,6.2115,50.03,2.06,,,,,,,,,
08/06/24,18:30:00,75,0,6.249425,27.95,0.73,,,,,,,,,
08/06/24,18:45:00,76,0,6.286325,11.6,0.5,,,,,,,,,
08/06/24,19:00:00,77,0,6.44725,0.53,-0.22,,,,,,,,,
08/06/24,19:15:00,78,0,6.606125,0.21,-0.28,,,,,,,,,
08/06/24,19:30:00,79,0,6.765,0,-0.25,,,,,,,,,
08/06/24,19:45:00,80,0,6.921825,0,-0.25,,,,,,,,,
08/06/24,20:00:00,81,0,7.108375,0,-0.25,,,,,,,,,
08/06/24,20:15:00,82,0,7.294925,0,-0.25,,,,,,,,,
08/06/24,20:30:00,83,0,7.479425,0,-0.25,,,,,,,,,
08/06/24,20:45:00,84,0,7.665975,0,-0.24,,,,,,,,,
08/06/24,21:00:00,85,0,7.8064,0,-0.24,,,,,,,,,
08/06/24,21:15:00,86,0,7.948875,0,-0.24,,,,,,,,,
08/06/24,21:30:00,87,0,8.092375,0,-0.23,,,,,,,,,
08/06/24,21:45:00,88,0,8.23485,0,-0.23,,,,,,,,,
08/06/24,22:00:00,89,0,8.32095,0,-0.23,,,,,,,,,
08/06/24,22:15:00,90,0,8.405,0,-0.23,,,,,,,,,
08/06/24,22:30:00,91,0,8.48905,0,-0.18,,,,,,,,,
08/06/24,22:45:00,92,0,8.570025,0,-0.17,,,,,,,,,
08/06/24,23:00:00,93,0,8.613075,0,-0.17,,,,,,,,,
08/06/24,23:15:00,94,0,8.654075,0,-0.18,,,,,,,,,
08/06/24,23:30:00,95,0,8.693025,0,-0.18,,,,,,,,,
08/06/24,23:45:00,96,0,8.73505,0,-0.18,,,,,,,,,
09/06/24,0:00:00,1,0,11.4096,0,-0.18,,,,,,,,,
09/06/24,0:15:00,2,0,10.9488,0,-0.19,,,,,,,,,
09/06/24,0:30:00,3,0,8.5075,0,-0.21,,,,,,,,,
09/06/24,0:45:00,4,0,7.8515,0,-0.19,,,,,,,,,
09/06/24,1:00:00,5,0,7.0233,0,-0.19,,,,,,,,,
09/06/24,1:15:00,6,0,6.4493,0,-0.19,,,,,,,,,
09/06/24,1:30:00,7,0,5.9819,0,-0.19,,,,,,,,,
09/06/24,1:45:00,8,0,5.9163,0,-0.2,,,,,,,,,
09/06/24,2:00:00,9,0,5.9614,0,-0.21,,,,,,,,,
09/06/24,2:15:00,10,0,6.0229,0,-0.21,,,,,,,,,
09/06/24,2:30:00,11,0,6.1377,0,-0.2,,,,,,,,,
09/06/24,2:45:00,12,0,6.1746,0,-0.19,,,,,,,,,
09/06/24,3:00:00,13,0,6.2115,0,-0.19,,,,,,,,,
09/06/24,3:15:00,14,0,6.2197,0,-0.19,,,,,,,,,
09/06/24,3:30:00,15,0,6.0885,0,-0.2,,,,,,,,,
09/06/24,3:45:00,16,0,5.8794,0,-0.2,,,,,,,,,
09/06/24,4:00:00,17,0,5.6334,0,-0.19,,,,,,,,,
09/06/24,4:15:00,18,0,5.5883,0,-0.19,,,,,,,,,
09/06/24,4:30:00,19,0,5.3464,0,-0.21,,,,,,,,,
09/06/24,4:45:00,20,0,5.2931,0,-0.23,,,,,,,,,
09/06/24,5:00:00,21,0,5.289,0,-0.24,,,,,,,,,
09/06/24,5:15:00,22,0,5.5801,0,-0.31,,,,,,,,,
09/06/24,5:30:00,23,0,5.6006,0,-0.33,,,,,,,,,
09/06/24,5:45:00,24,0,5.6252,0.09,0.21,,,,,,,,,
09/06/24,6:00:00,25,0,5.8466,1.77,2.03,,,,,,,,,
09/06/24,6:15:00,26,0,5.8712,7.36,4.29,,,,,,,,,
09/06/24,6:30:00,27,0,5.7154,19.62,7.78,,,,,,,,,
09/06/24,6:45:00,28,0,5.5309,38.35,11.97,,,,,,,,,
09/06/24,7:00:00,29,0,5.1947,63.76,14.2,,,,,,,,,
09/06/24,7:15:00,30,0,5.0102,91.36,16.33,,,,,,,,,
09/06/24,7:30:00,31,0,4.8913,116.12,25.56,,,,,,,,,
09/06/24,7:45:00,32,0,4.7642,133.16,43.67,,,,,,,,,
09/06/24,8:00:00,33,0,4.7068,147.96,59.42,,,,,,,,,
09/06/24,8:15:00,34,0,4.6494,157.72,75.74,,,,,,,,,
09/06/24,8:30:00,35,0,4.51,166.64,109.89,,,,,,,,,
09/06/24,8:45:00,36,0,4.469,175.79,133.64,,,,,,,,,
09/06/24,9:00:00,37,0,4.2804,179.67,147.1,,,,,,,,,
09/06/24,9:15:00,38,0,4.2804,186.74,157.55,,,,,,,,,
09/06/24,9:30:00,39,0,4.1369,182.06,165.3,,,,,,,,,
09/06/24,9:45:00,40,0,4.0098,178.45,171.44,,,,,,,,,
09/06/24,10:00:00,41,0,3.9688,178.35,176.2,,,,,,,,,
09/06/24,10:15:00,42,0,3.9893,177.17,179.15,,,,,,,,,
09/06/24,10:30:00,43,0,4.0836,172.04,180.55,,,,,,,,,
09/06/24,10:45:00,44,0,4.018,170.91,181.62,,,,,,,,,
09/06/24,11:00:00,45,0,3.9688,171.79,181.62,,,,,,,,,
09/06/24,11:15:00,46,0,3.9606,173.78,178.39,,,,,,,,,
09/06/24,11:30:00,47,0,3.8417,172.42,182.05,,,,,,,,,
09/06/24,11:45:00,48,0,4.0057,175.96,183.84,,,,,,,,,
09/06/24,12:00:00,49,0,3.9975,174.86,185.04,,,,,,,,,
09/06/24,12:15:00,50,0,3.9975,172.87,184.95,,,,,,,,,
09/06/24,12:30:00,51,0,4.0877,168.23,185.09,,,,,,,,,
09/06/24,12:45:00,52,0,4.1041,170.5,185.02,,,,,,,,,
09/06/24,13:00:00,53,0,4.0959,166.25,184.77,,,,,,,,,
09/06/24,13:15:00,54,0,4.0508,91.27,184.55,,,,,,,,,
09/06/24,13:30:00,55,0,4.0549,170.6,184.23,,,,,,,,,
09/06/24,13:45:00,56,0,4.0549,166.4,183.65,,,,,,,,,
09/06/24,14:00:00,57,0,4.1246,144.38,182.52,,,,,,,,,
09/06/24,14:15:00,58,0,4.0713,141.18,179.5,,,,,,,,,
09/06/24,14:30:00,59,0,3.9852,123.36,173.48,,,,,,,,,
09/06/24,14:45:00,60,0,4.018,138.15,181.25,,,,,,,,,
09/06/24,15:00:00,61,0,3.9934,127.14,169.52,,,,,,,,,
09/06/24,15:15:00,62,0,4.1164,148.35,159.16,,,,,,,,,
09/06/24,15:30:00,63,0,4.2066,150.1,158.06,,,,,,,,,
09/06/24,15:45:00,64,0,4.2066,162.13,161.78,,,,,,,,,
09/06/24,16:00:00,65,0,4.0959,151.84,157.27,,,,,,,,,
09/06/24,16:15:00,66,0,4.1779,131.59,153.15,,,,,,,,,
09/06/24,16:30:00,67,0,4.2353,121.94,139.36,,,,,,,,,
09/06/24,16:45:00,68,0,4.223,111.53,130.28,,,,,,,,,
09/06/24,17:00:00,69,0,4.1902,120.86,93.92,,,,,,,,,
09/06/24,17:15:00,70,0,4.1697,79.03,63.17,,,,,,,,,
09/06/24,17:30:00,71,0,4.0262,77.63,86.66,,,,,,,,,
09/06/24,17:45:00,72,0,4.0549,77.19,68.6,,,,,,,,,
09/06/24,18:00:00,73,0,4.0344,68.99,44.31,,,,,,,,,
09/06/24,18:15:00,74,0,4.0098,45.05,24.48,,,,,,,,,
09/06/24,18:30:00,75,0,3.8868,26.12,10.99,,,,,,,,,
09/06/24,18:45:00,76,0,4.0549,11.46,3.61,,,,,,,,,
09/06/24,19:00:00,77,0,4.0631,0.53,0.46,,,,,,,,,
09/06/24,19:15:00,78,0,4.1615,0.23,-0.31,,,,,,,,,
09/06/24,19:30:00,79,0,4.2312,0,-0.24,,,,,,,,,
09/06/24,19:45:00,80,0,4.4239,0,-0.25,,,,,,,,,
09/06/24,20:00:00,81,0,4.7478,0,-0.24,,,,,,,,,
09/06/24,20:15:00,82,0,4.9897,0,-0.24,,,,,,,,,
09/06/24,20:30:00,83,0,5.5309,0,-0.24,,,,,,,,,
09/06/24,20:45:00,84,0,6.0762,0,-0.25,,,,,,,,,
09/06/24,21:00:00,85,0,6.3837,0,-0.25,,,,,,,,,
09/06/24,21:15:00,86,0,6.1623,0,-0.24,,,,,,,,,
09/06/24,21:30:00,87,0,6.0639,0.22,-0.24,,,,,,,,,
09/06/24,21:45:00,88,0,6.0434,0,-0.24,,,,,,,,,
09/06/24,22:00:00,89,0,6.3099,0,-0.24,,,,,,,,,
09/06/24,22:15:00,90,0,6.6092,0,-0.24,,,,,,,,,
09/06/24,22:30:00,91,0,7.093,0,-0.24,,,,,,,,,
09/06/24,22:45:00,92,0,7.2939,0,-0.24,,,,,,,,,
09/06/24,23:00:00,93,0,7.4579,0,-0.24,,,,,,,,,
09/06/24,23:15:00,94,0,7.9007,0,-0.24,,,,,,,,,
09/06/24,23:30:00,95,0,8.4788,0,-0.24,,,,,,,,,
09/06/24,23:45:00,96,0,8.0647,0,-0.24,,,,,,,,,
10/06/24,0:00:00,1,0,7.0602,0,-0.24,,,,,,,,,
10/06/24,0:15:00,2,0,6.9495,0,-0.24,,,,,,,,,
10/06/24,0:30:00,3,0,7.6342,0,-0.24,,,,,,,,,
10/06/24,0:45:00,4,0,7.9663,0,-0.25,,,,,,,,,
10/06/24,1:00:00,5,0,8.1672,0,-0.25,,,,,,,,,
10/06/24,1:15:00,6,0,8.0155,0,-0.25,,,,,,,,,
10/06/24,1:30:00,7,0,7.8966,0,-0.25,,,,,,,,,
10/06/24,1:45:00,8,0,8.2246,0,-0.25,,,,,,,,,
10/06/24,2:00:00,9,0,8.364,0,-0.25,,,,,,,,,
10/06/24,2:15:00,10,0,8.446,0,-0.25,,,,,,,,,
10/06/24,2:30:00,11,0,8.3558,0,-0.25,,,,,,,,,
10/06/24,2:45:00,12,0,8.2902,0,-0.25,,,,,,,,,
10/06/24,3:00:00,13,0,8.0565,0,-0.25,,,,,,,,,
10/06/24,3:15:00,14,0,7.8228,0,-0.25,,,,,,,,,
10/06/24,3:30:00,15,0,7.5399,0,-0.25,,,,,,,,,
10/06/24,3:45:00,16,0,7.2775,0,-0.25,,,,,,,,,
10/06/24,4:00:00,17,0,7.0274,0,-0.25,,,,,,,,,
10/06/24,4:15:00,18,0,6.7691,0,-0.25,,,,,,,,,
10/06/24,4:30:00,19,0,6.6092,0,-0.25,,,,,,,,,
10/06/24,4:45:00,20,0,6.4165,0,-0.25,,,,,,,,,
10/06/24,5:00:00,21,0,6.2648,0,-0.25,,,,,,,,,
10/06/24,5:15:00,22,0,6.2074,0,-0.25,,,,,,,,,
10/06/24,5:30:00,23,0,6.0844,0,-0.23,,,,,,,,,
10/06/24,5:45:00,24,0,5.8015,0.01,1.06,,,,,,,,,
10/06/24,6:00:00,25,0,5.822,1.37,5.35,,,,,,,,,
10/06/24,6:15:00,26,0,6.1049,6.53,14.02,,,,,,,,,
10/06/24,6:30:00,27,0,6.4247,15.47,29.4,,,,,,,,,
10/06/24,6:45:00,28,0,6.5395,32.34,49.93,,,,,,,,,
10/06/24,7:00:00,29,0,6.2648,58.45,74.3,,,,,,,,,
10/06/24,7:15:00,30,0,6.0475,78.4,97.81,,,,,,,,,
10/06/24,7:30:00,31,0,5.6293,95.07,115.04,,,,,,,,,
10/06/24,7:45:00,32,0,5.412,112.47,128.71,,,,,,,,,
10/06/24,8:00:00,33,0,5.1742,124.51,140.72,,,,,,,,,
10/06/24,8:15:00,34,0,4.9323,139.91,150.53,,,,,,,,,
10/06/24,8:30:00,35,0,4.592,160.6,159.31,,,,,,,,,
10/06/24,8:45:00,36,0,4.4362,167.21,166.92,,,,,,,,,
10/06/24,9:00:00,37,0,4.3911,138.87,173.66,,,,,,,,,
10/06/24,9:15:00,38,0,4.3255,87.85,179.02,,,,,,,,,
10/06/24,9:30:00,39,0,4.3009,193.02,181.51,,,,,,,,,
10/06/24,9:45:00,40,0,4.4075,173.86,0,,,,,,,,,
10/06/24,10:00:00,41,0,4.4034,179.95,183.7,,,,,,,,,
10/06/24,10:15:00,42,0,4.4403,176.98,184.39,,,,,,,,,
10/06/24,10:30:00,43,0,4.5141,176.37,185.11,,,,,,,,,
10/06/24,10:45:00,44,0,4.5879,179.62,185.62,,,,,,,,,
10/06/24,11:00:00,45,0,4.5592,178.54,184.85,,,,,,,,,
10/06/24,11:15:00,46,0,4.5264,178.29,184.2,,,,,,,,,
10/06/24,11:30:00,47,0,4.5264,182.13,184.59,,,,,,,,,
10/06/24,11:45:00,48,0,4.5141,176.54,184.55,,,,,,,,,
10/06/24,12:00:00,49,0,4.4854,176.06,184.57,,,,,,,,,
10/06/24,12:15:00,50,0,4.2722,176.38,184.58,,,,,,,,,
10/06/24,12:30:00,51,0,4.1861,173.55,183.23,,,,,,,,,
10/06/24,12:45:00,52,0,4.1697,170.59,184.96,,,,,,,,,
10/06/24,13:00:00,53,0,4.1738,161.64,184.99,,,,,,,,,
10/06/24,13:15:00,54,0,4.1861,169.19,184.06,,,,,,,,,
10/06/24,13:30:00,55,0,4.0344,174.51,183.97,,,,,,,,,
10/06/24,13:45:00,56,0,4.0262,178.5,183.8,,,,,,,,,
10/06/24,14:00:00,57,0,3.9278,173.43,183.07,,,,,,,,,
10/06/24,14:15:00,58,0,3.9647,172.28,181.13,,,,,,,,,
10/06/24,14:30:00,59,0,3.9934,174.22,181.3,,,,,,,,,
10/06/24,14:45:00,60,0,3.9565,170.56,180.05,,,,,,,,,
10/06/24,15:00:00,61,0,4.0139,171.99,177.86,,,,,,,,,
10/06/24,15:15:00,62,0,4.0262,168.93,174.97,,,,,,,,,
10/06/24,15:30:00,63,0,4.018,173.33,170.39,,,,,,,,,
10/06/24,15:45:00,64,0,4.0139,173.5,165.2,,,,,,,,,
10/06/24,16:00:00,65,0,3.977,166.81,158.67,,,,,,,,,
10/06/24,16:15:00,66,0,3.9483,163.89,151.58,,,,,,,,,
10/06/24,16:30:00,67,0,4.0672,158.04,139.83,,,,,,,,,
10/06/24,16:45:00,68,0,4.0877,147.44,133.97,,,,,,,,,
10/06/24,17:00:00,69,0,4.0385,137.08,124.28,,,,,,,,,
10/06/24,17:15:00,70,0,4.0508,71.98,110.83,,,,,,,,,
10/06/24,17:30:00,71,0,4.1082,153.96,91.53,,,,,,,,,
10/06/24,17:45:00,72,0,4.0385,87.78,66.97,,,,,,,,,
10/06/24,18:00:00,73,0,3.9442,63.16,44.89,,,,,,,,,
10/06/24,18:15:00,74,0,3.9032,41.97,26.61,,,,,,,,,
10/06/24,18:30:00,75,0,4.0303,23.87,12.67,,,,,,,,,
10/06/24,18:45:00,76,0,4.1615,10.34,4.16,,,,,,,,,
10/06/24,19:00:00,77,0,4.633,0.53,0.46,,,,,,,,,
10/06/24,19:15:00,78,0,5.3177,0.23,-0.33,,,,,,,,,
10/06/24,19:30:00,79,0,5.9409,0,-0.25,,,,,,,,,
10/06/24,19:45:00,80,0,6.0926,0,-0.25,,,,,,,,,
10/06/24,20:00:00,81,0,5.6498,0,-0.25,,,,,,,,,
10/06/24,20:15:00,82,0,5.3669,0,-0.25,,,,,,,,,
10/06/24,20:30:00,83,0,6.1746,0,-0.25,,,,,,,,,
10/06/24,20:45:00,84,0,7.0233,0,-0.25,,,,,,,,,
10/06/24,21:00:00,85,0,6.4165,0,-0.25,,,,,,,,,
10/06/24,21:15:00,86,0,5.7031,0,-0.25,,,,,,,,,
10/06/24,21:30:00,87,0,5.1578,0,-0.25,,,,,,,,,
10/06/24,21:45:00,88,0,4.9282,0,-0.25,,,,,,,,,
10/06/24,22:00:00,89,0,5.1168,0,-0.25,,,,,,,,,
10/06/24,22:15:00,90,0,5.2152,0,-0.24,,,,,,,,,
10/06/24,22:30:00,91,0,5.5309,0,-0.24,,,,,,,,,
10/06/24,22:45:00,92,0,5.7236,0,-0.24,,,,,,,,,
10/06/24,23:00:00,93,0,5.9122,0,-0.16,,,,,,,,,
10/06/24,23:15:00,94,0,5.9081,0,-0.24,,,,,,,,,
10/06/24,23:30:00,95,0,5.658,0,-0.24,,,,,,,,,
10/06/24,23:45:00,96,0,5.4776,0,0,,,,,,,,,
11/06/24,0:00:00,1,0,5.9286,0,0,,,,,,,,,
11/06/24,0:15:00,2,0,6.2484,0,0,,,,,,,,,
11/06/24,0:30:00,3,0,6.3386,0,0,,,,,,,,,
11/06/24,0:45:00,4,0,6.3386,0,0,,,,,,,,,
11/06/24,1:00:00,5,0,6.1008,0,0,,,,,,,,,
11/06/24,1:15:00,6,0,6.1418,0,0,,,,,,,,,
11/06/24,1:30:00,7,0,6.2566,0,0,,,,,,,,,
11/06/24,1:45:00,8,0,6.3714,0,0,,,,,,,,,
11/06/24,2:00:00,9,0,6.3796,0,0,,,,,,,,,
11/06/24,2:15:00,10,0,6.4944,0,-0.08,,,,,,,,,
11/06/24,2:30:00,11,0,6.5846,0,-0.16,,,,,,,,,
11/06/24,2:45:00,12,0,6.6707,0,-0.24,,,,,,,,,
11/06/24,3:00:00,13,0,6.9372,0,-0.24,,,,,,,,,
11/06/24,3:15:00,14,0,7.1586,0,-0.24,,,,,,,,,
11/06/24,3:30:00,15,0,7.5071,0,-0.24,,,,,,,,,
11/06/24,3:45:00,16,0,7.6014,0,-0.24,,,,,,,,,
11/06/24,4:00:00,17,0,7.5276,0,-0.24,,,,,,,,,
11/06/24,4:15:00,18,0,7.3267,0,-0.24,,,,,,,,,
11/06/24,4:30:00,19,0,7.1914,0,-0.24,,,,,,,,,
11/06/24,4:45:00,20,0,7.1504,0,-0.25,,,,,,,,,
11/06/24,5:00:00,21,0,7.0971,0,-0.24,,,,,,,,,
11/06/24,5:15:00,22,0,7.0643,91.15,-0.24,,,,,,,,,
11/06/24,5:30:00,23,0,6.8429,0,-0.2,,,,,,,,,
11/06/24,5:45:00,24,0,6.7076,0,1.28,,,,,,,,,
11/06/24,6:00:00,25,0,6.4862,0.48,5.84,,,,,,,,,
11/06/24,6:15:00,26,0,6.3058,3.01,14.79,,,,,,,,,
11/06/24,6:30:00,27,0,6.0475,7.46,29.83,,,,,,,,,
11/06/24,6:45:00,28,0,5.8999,13.71,50.11,,,,,,,,,
11/06/24,7:00:00,29,0,5.6416,21.41,73.72,,,,,,,,,
11/06/24,7:15:00,30,0,5.4981,34.1,97.25,,,,,,,,,
11/06/24,7:30:00,31,0,5.3136,46.39,116,,,,,,,,,
11/06/24,7:45:00,32,0,5.1332,61.01,130.5,,,,,,,,,
11/06/24,8:00:00,33,0,4.8708,88.52,142,,,,,,,,,
11/06/24,8:15:00,34,0,4.7642,110.09,151.2,,,,,,,,,
11/06/24,8:30:00,35,0,4.5674,135.24,159.51,,,,,,,,,
11/06/24,8:45:00,36,0,4.4731,147.75,166.4,,,,,,,,,
11/06/24,9:00:00,37,0,4.3706,152.76,172.43,,,,,,,,,
11/06/24,9:15:00,38,0,4.1861,166.9,172.1,,,,,,,,,
11/06/24,9:30:00,39,0,4.3255,175.22,178.22,,,,,,,,,
11/06/24,9:45:00,40,0,3.9237,184.22,179.89,,,,,,,,,
11/06/24,10:00:00,41,0,4.2148,182.5,181.06,,,,,,,,,
11/06/24,10:15:00,42,0,4.428,182.42,183.9,,,,,,,,,
11/06/24,10:30:00,43,0,4.0795,177.59,183.87,,,,,,,,,
11/06/24,10:45:00,44,0,4.1369,180.86,182.68,,,,,,,,,
11/06/24,11:00:00,45,0,4.6986,181.18,181.68,,,,,,,,,
11/06/24,11:15:00,46,0,4.715,180.45,180.88,,,,,,,,,
11/06/24,11:30:00,47,0,4.7478,181.49,180.28,,,,,,,,,
11/06/24,11:45:00,48,0,4.7888,178.85,180.04,,,,,,,,,
11/06/24,12:00:00,49,0,4.797,181.43,179.64,,,,,,,,,
11/06/24,12:15:00,50,0,4.756,179.25,177.82,,,,,,,,,
11/06/24,12:30:00,51,0,4.7601,176.55,177.89,,,,,,,,,
11/06/24,12:45:00,52,0,4.5879,178.55,178.61,,,,,,,,,
11/06/24,13:00:00,53,0,4.4362,176.09,177.28,,,,,,,,,
11/06/24,13:15:00,54,0,4.3173,170.32,178.19,,,,,,,,,
11/06/24,13:30:00,55,0,4.2066,173.65,175.81,,,,,,,,,
11/06/24,13:45:00,56,0,4.1779,168.06,176.17,,,,,,,,,
11/06/24,14:00:00,57,0,4.0631,164.9,176.64,,,,,,,,,
11/06/24,14:15:00,58,0,1.825,135.85,0,,,,,,,,,
11/06/24,14:30:00,59,0,1.885,148.96,0,,,,,,,,,
11/06/24,14:45:00,60,0,1.825,160.88,174.92,,,,,,,,,
11/06/24,15:00:00,61,0,4.2271,142.94,170.12,,,,,,,,,
11/06/24,15:15:00,62,0,4.1615,146.42,0,,,,,,,,,
11/06/24,15:30:00,63,0,4.0754,159.99,0,,,,,,,,,
11/06/24,15:45:00,64,0,4.3296,145.04,155.11,,,,,,,,,
11/06/24,16:00:00,65,0,4.2763,111.3,149.66,,,,,,,,,
11/06/24,16:15:00,66,0,4.3665,125.69,151.79,,,,,,,,,
11/06/24,16:30:00,67,0,4.3173,126.34,143.18,,,,,,,,,
11/06/24,16:45:00,68,0,4.2968,120.48,134.74,,,,,,,,,
11/06/24,17:00:00,69,0,4.1984,120.62,121.74,,,,,,,,,
11/06/24,17:15:00,70,0,4.3091,68.46,108.3,,,,,,,,,
11/06/24,17:30:00,71,0,4.3214,148.42,89.93,,,,,,,,,
11/06/24,17:45:00,72,0,4.4608,70.04,66.19,,,,,,,,,
11/06/24,18:00:00,73,0,4.4731,61.66,45.06,,,,,,,,,
11/06/24,18:15:00,74,0,4.264,45.99,26.59,,,,,,,,,
11/06/24,18:30:00,75,0,4.469,27.35,12.35,,,,,,,,,
11/06/24,18:45:00,76,0,4.4608,13.03,3.97,,,,,,,,,
11/06/24,19:00:00,77,0,4.5305,0.53,0.39,,,,,,,,,
11/06/24,19:15:00,78,0,4.6289,0.33,-0.31,,,,,,,,,
11/06/24,19:30:00,79,0,4.6945,0,-0.25,,,,,,,,,
11/06/24,19:45:00,80,0,4.7888,0,-0.25,,,,,,,,,
11/06/24,20:00:00,81,0,4.9651,0,-0.25,,,,,,,,,
11/06/24,20:15:00,82,0,5.0102,0,-0.25,,,,,,,,,
11/06/24,20:30:00,83,0,5.125,0,-0.25,,,,,,,,,
11/06/24,20:45:00,84,0,5.2193,0,-0.25,,,,,,,,,
11/06/24,21:00:00,85,0,5.2849,0,-0.25,,,,,,,,,
11/06/24,21:15:00,86,0,5.2726,0,-0.25,,,,,,,,,
11/06/24,21:30:00,87,0,5.2603,0.22,-0.25,,,,,,,,,
11/06/24,21:45:00,88,0,5.3218,0,-0.24,,,,,,,,,
11/06/24,22:00:00,89,0,5.494,0,-0.24,,,,,,,,,
11/06/24,22:15:00,90,0,5.8138,0,-0.24,,,,,,,,,
11/06/24,22:30:00,91,0,6.1541,0,-0.23,,,,,,,,,
11/06/24,22:45:00,92,0,6.3099,0,-0.23,,,,,,,,,
11/06/24,23:00:00,93,0,6.0926,0,-0.23,,,,,,,,,
11/06/24,23:15:00,94,0,5.9491,0,-0.23,,,,,,,,,
11/06/24,23:30:00,95,0,5.8507,0,-0.23,,,,,,,,,
11/06/24,23:45:00,96,0,5.9983,0,-0.23,,,,,,,,,
12/06/24,0:00:00,1,0,6.15,0,-0.22,,,,,,,,,
12/06/24,0:15:00,2,0,6.2156,0,-0.23,,,,,,,,,
12/06/24,0:30:00,3,0,6.2689,0,-0.23,,,,,,,,,
12/06/24,0:45:00,4,0,6.3222,0,-0.23,,,,,,,,,
12/06/24,1:00:00,5,0,6.5231,0,-0.23,,,,,,,,,
12/06/24,1:15:00,6,0,6.7199,0,-0.23,,,,,,,,,
12/06/24,1:30:00,7,0,6.8429,0,-0.23,,,,,,,,,
12/06/24,1:45:00,8,0,6.847,0,-0.23,,,,,,,,,
12/06/24,2:00:00,9,0,7.48316625,0,-0.23,,,,,,,,,
12/06/24,2:15:00,10,0,7.26361125,0,-0.23,,,,,,,,,
12/06/24,2:30:00,11,0,7.06061,0,-0.23,,,,,,,,,
12/06/24,2:45:00,12,0,7.0344725,0,-0.23,,,,,,,,,
12/06/24,3:00:00,13,0,7.23050375,0,-0.24,,,,,,,,,
12/06/24,3:15:00,14,0,7.2122075,0,-0.23,,,,,,,,,
12/06/24,3:30:00,15,0,7.20001,0,-0.23,,,,,,,,,
12/06/24,3:45:00,16,0,7.43437625,0,-0.23,,,,,,,,,
12/06/24,4:00:00,17,0,7.747155,0,-0.23,,,,,,,,,
12/06/24,4:15:00,18,0,7.88916875,0,-0.23,,,,,,,,,
12/06/24,4:30:00,19,0,8.20456125,0,-0.23,,,,,,,,,
12/06/24,4:45:00,20,0,8.2716475,0,-0.24,,,,,,,,,
12/06/24,5:00:00,21,0,8.1914925,0,-0.24,,,,,,,,,
12/06/24,5:15:00,22,0,8.01985625,0,-0.24,,,,,,,,,
12/06/24,5:30:00,23,0,7.837765,0,-0.19,,,,,,,,,
12/06/24,5:45:00,24,0,7.73408625,0.05,1.27,,,,,,,,,
12/06/24,6:00:00,25,0,7.3550925,2.16,5.96,,,,,,,,,
12/06/24,6:15:00,26,0,7.31065875,7.42,15.17,,,,,,,,,
12/06/24,6:30:00,27,0,7.0867475,20.87,30.82,,,,,,,,,
12/06/24,6:45:00,28,0,6.99091,41.72,52.01,,,,,,,,,
12/06/24,7:00:00,29,0,6.96912875,67.59,78.06,,,,,,,,,
12/06/24,7:15:00,30,0,6.84454,97.97,102.93,,,,,,,,,
12/06/24,7:30:00,31,0,6.57183875,125.94,121.39,,,,,,,,,
